[3.083340,3.141593]
[1.646549,-2.202792]
[1.307249,-1.329469]
[3.131520,1.270058]
[1.138288,-2.269983]
[0.802693,-1.705666]
[1.468720,-2.676634]
[2.199628,0.257641]
[2.094822,-1.858931]
[1.361756,2.464983]
[0.785124,-1.672656]
[0.604502,2.950500]
[1.274922,2.015421]
[1.651045,1.496599]
[3.211100,-1.570713]
[0.795533,1.674868]
[0.449613,-2.960244]
[0.797479,1.317053]
[0.670507,-1.655032]
[0.796604,1.147163]
[0.964778,-0.999781]
[1.641410,2.624746]
[1.209374,1.425807]
[1.044238,-0.552737]
[1.436318,-1.670699]
[0.805874,-3.010452]
[1.382944,0.981322]
[2.394428,-2.477564]
[0.947481,2.431886]
[2.292912,0.618465]
[1.581827,-1.921068]
[1.151613,-2.669356]
[0.376697,2.339719]
[1.487990,1.537536]
[1.911868,-1.308233]
[1.339222,3.007749]
[1.396683,1.857208]
[1.512657,-0.019465]
[1.673318,-2.234309]
[1.538427,2.916490]
[1.159032,1.518139]
[1.595865,-0.484153]
[1.393915,-3.057691]
[0.303672,2.952897]
[0.634231,2.325405]
[1.552300,1.723425]
[1.350179,0.287090]
[1.362557,-1.886060]
[1.845652,-2.215290]
[1.526767,1.585081]
[0.877627,2.769111]
[0.675635,0.372210]
[1.153498,-2.701440]
[0.476098,1.134265]
[0.909505,-0.911155]
[1.407009,-3.050330]
[1.600173,1.632218]
[1.357008,-1.205940]
[1.453716,2.897720]
[0.405980,-0.409554]
[0.959928,-2.982744]
[1.018792,-2.462533]
[1.996064,1.045247]
[0.721306,-1.151112]
[1.473445,-2.057846]
[1.489775,2.165109]
[1.250080,-1.201595]
[1.827994,2.711401]
[0.698013,1.024388]
[0.928275,-2.668522]
[0.837032,-1.961730]
[0.678891,0.946286]
[1.035185,-1.627263]
[1.273957,-2.399122]
[0.760369,2.355307]
[0.566535,0.495693]
[0.416687,-0.767242]
[1.386738,2.113945]
[1.266311,-1.215282]
[0.713243,-2.710214]
[1.093071,-0.980793]
[2.449382,2.678026]
[1.540866,0.434531]
[0.909406,-1.320574]
[0.671402,-2.094565]
[1.530963,2.619489]
[0.706220,0.194998]
[1.311840,-1.652385]
[1.140197,2.164617]
[1.199947,0.101492]
[0.986591,-2.443513]
[1.145730,1.988439]
[0.823356,-2.957245]
[1.113317,-0.198226]
[0.518390,-3.035607]
[1.148267,-0.062358]
[1.060252,-1.798915]
[1.100894,2.013311]
[1.578458,-3.112970]
[1.652444,0.230938]
[1.438283,-1.886434]
[1.731479,3.105138]
[0.799005,0.516318]
[1.133172,-0.109559]
[1.175592,-2.250282]
[0.641048,2.985550]
[0.379158,-2.858668]
[0.624605,-0.660951]
[1.735500,1.850029]
[0.857164,-1.324952]
[0.671846,2.411320]
[0.894056,-1.761822]
[0.921678,1.781055]
[1.032872,2.814329]
[0.999879,0.723707]
[0.711205,2.908018]
[0.433586,1.065692]
[0.498893,-0.334289]
[0.997720,-2.350959]
[0.784835,2.174470]
[1.077307,-0.742537]
[0.513887,3.020143]
[0.600201,-0.838506]
[1.752728,1.500165]
[1.174202,-2.193222]
[1.250629,0.454134]
[0.922449,-2.441510]
[0.492173,0.938176]
[0.933951,2.004332]
[0.759616,0.557398]
[2.270112,-2.106020]
[2.776166,1.904375]
[2.072694,0.349930]
[2.322887,-1.677622]
[1.752593,2.420717]
[0.992331,0.865879]
[1.331558,-0.750314]
[0.369309,2.819495]
[1.318686,0.600304]
[1.635221,-1.313669]
[0.722628,2.718781]
[0.789569,0.520297]
[0.923572,0.543665]
[0.392234,2.068952]
[1.870998,-0.502825]
[1.739971,-2.921454]
[0.765753,1.874527]
[1.679777,0.868364]
[1.558996,-1.743695]
[2.544282,2.724761]
[1.754493,-0.005608]
[1.239877,-3.054189]
[1.293222,-1.272162]
[0.982027,1.581015]
[0.869881,2.475237]
[0.118477,3.033750]
[0.713221,-1.181376]
[0.616743,-3.074481]
[2.378826,1.938094]
[2.026260,0.088956]
[1.734305,-2.708259]
[1.201457,1.103298]
[1.022585,-0.361672]
[1.253973,2.693825]
[2.107437,0.826158]
[1.375494,0.195107]
[1.491352,-3.064071]
[0.255176,0.191145]
[0.652526,0.926263]
[1.552226,-0.613961]
[0.986766,2.626173]
[1.399978,2.957433]
[1.720217,-0.405825]
[0.976209,-2.255448]
[2.198351,1.060087]
[0.804628,-0.652043]
[3.236700,-1.811821]
[1.153989,1.845709]
[1.787571,-0.155416]
[2.209642,-1.057718]
[1.960059,2.051207]
[0.659824,0.603208]
[1.433048,-0.558068]
[1.054583,0.653926]
[0.561455,-0.523469]
[0.266153,2.246938]
[1.357314,-2.618476]
[2.167415,1.001052]
[2.443286,-0.994478]
[1.157047,1.850930]
[1.414628,-3.022293]
[1.673810,0.771629]
[1.396633,-1.970052]
[1.801731,2.544021]
[0.990453,0.372173]
[2.091442,-1.803534]
[1.410623,2.137170]
[0.052566,-0.558927]
[1.291047,-2.548440]
[0.885535,1.024475]
[1.626950,-2.362186]
[0.822629,-1.604511]
[2.035503,-2.769052]
[2.586037,1.806244]
[2.153137,-0.067712]
[2.369840,-2.335873]
[1.170002,0.391071]
[0.233654,0.055482]
[0.980482,-2.841473]
[0.750135,0.945713]
[0.843745,1.964952]
[1.058133,-2.148583]
[1.897386,2.285025]
[0.321828,2.112417]
[0.538996,0.506100]
[0.433238,-2.539674]
[1.663747,-2.607012]
[1.098260,2.361140]
[0.543037,-0.508393]
[1.014114,1.900908]
[1.192338,-0.990534]
[0.704976,-2.081555]
[0.485457,-1.063933]
[3.433817,-1.903549]
[3.588944,1.682996]
[1.485843,-1.165376]
[1.791608,-2.053783]
[1.873727,0.687871]
[2.025667,-2.626155]
[1.624895,-1.127739]
[0.791823,2.165596]
[1.967630,2.719596]
[2.689140,-2.041877]
[1.268933,0.311519]
[2.102100,1.645608]
[2.524215,-1.603869]
[0.957610,-2.700623]
[0.664777,1.880779]
[1.551805,2.922889]
[1.832454,2.211943]
[1.960380,-0.813705]
[0.883185,0.082328]
[1.839683,1.907895]
[2.307830,-0.714619]
[1.290665,-2.614284]
[2.358419,-2.801515]
[2.903183,1.544159]
[1.794518,-0.618346]
[1.528117,-1.267352]
[1.951654,-2.654059]
[1.364954,1.189768]
[0.765185,-0.884451]
[0.505328,-1.835361]
[1.912865,-2.613576]
[2.028625,2.845176]
[2.360914,0.361714]
[0.979435,0.284610]
[0.424558,-0.898761]
[1.507887,-2.303316]
[1.388409,-2.403011]
[1.556985,1.390302]
[0.330542,0.903847]
[0.866874,-1.521059]
[1.737331,-2.186416]
[2.317810,1.033391]
[1.874062,-1.067944]
[0.270111,2.821453]
[1.294439,-1.030714]
[1.721954,-2.223337]
[2.100974,1.723263]
[2.628969,1.241488]
[3.116178,-1.580942]
[1.068526,2.854630]
[0.734771,-2.225656]
[1.001986,2.176287]
[0.464181,-1.987436]
[0.557800,-2.315960]
[1.233627,-1.267285]
[2.351904,2.084140]
[1.496205,1.243636]
[1.210835,-1.570949]
[0.587496,0.428018]
[1.089664,-0.867188]
[0.311850,1.762977]
[2.012731,2.504791]
[0.956919,1.195830]
[0.719206,-0.062126]
[0.330574,1.328513]
[1.296505,-1.842470]
[1.759770,-2.152342]
[2.085504,1.884623]
[1.438451,-0.601533]
[1.342790,2.825709]
[0.502871,1.405286]
[0.574992,-0.495157]
[0.569975,-2.766297]
[0.559147,-1.735635]
[0.977980,-1.937100]
[0.475101,0.184271]
[0.680580,-3.079849]
[0.447919,1.288330]
[0.740796,-2.899270]
[1.439641,1.392480]
[0.933129,-1.366158]
[0.883890,-2.996790]
[1.016529,-1.187312]
[1.056644,-1.570865]
[1.796985,2.789970]
[1.617632,0.033359]
[2.073845,-2.652311]
[1.901995,0.988926]
[0.772651,-0.073171]
[1.569595,-2.393841]
[1.652056,1.953527]
[0.814971,-0.847641]
[0.721580,-1.834934]
[0.370381,0.530411]
[1.151735,-2.417826]
[0.901245,-1.351625]
[0.669881,1.367283]
[1.164910,0.753390]
[0.574194,-2.296344]
[1.160034,-2.590375]
[0.285784,2.985693]
[1.642984,-3.031376]
[0.909116,0.953431]
[0.555024,-0.179714]
[1.475272,-2.478126]
[0.538354,-0.855881]
[0.692464,-0.823325]
[2.280008,-2.688502]
[1.338079,2.353306]
[1.705103,-0.222129]
[0.357707,2.471899]
[0.896719,3.090042]
[0.348374,0.967709]
[0.113414,2.475642]
[0.317543,-1.625354]
[1.465323,3.126163]
[2.117672,1.456611]
[2.343116,-1.532522]
[1.189794,2.739589]
[1.311273,0.993376]
[0.693165,-1.223844]
[1.515847,-2.334987]
[0.677173,2.058365]
[0.881778,3.101415]
[0.664204,-0.691553]
[1.308471,0.978653]
[0.843502,-1.425060]
[1.332334,3.033344]
[1.962706,1.284176]
[0.882109,-0.841131]
[1.178161,-1.631928]
[1.913100,2.352256]
[0.548087,2.719513]
[0.900504,0.268102]
[0.939747,-1.291298]
[1.529487,3.115507]
[0.860599,0.688738]
[0.630268,-0.183132]
[0.144487,0.218383]
[0.356386,-0.534440]
[0.577749,-2.317232]
[0.301851,-2.925760]
[0.979362,-3.112132]
[1.390338,0.761103]
[0.252573,3.086282]
[0.379630,0.276973]
[0.652529,-1.467262]
[2.219245,-2.866623]
[0.185033,-3.087578]
[0.278385,0.259765]
[0.785396,2.522330]
[0.991288,-1.841195]
[0.639141,2.512530]
[0.343508,2.696653]
[0.291316,0.039874]
[0.854100,1.957380]
[0.657094,-1.135230]
[0.806804,0.612790]
[1.034667,2.722978]
[1.662179,1.995067]
[1.657271,-0.701871]
[0.834155,2.357976]
[0.260930,-1.046519]
[0.646689,-2.255617]
[1.114343,2.609350]
[0.769640,-1.993795]
[2.050644,-0.519362]
[2.547158,-2.864828]
[2.200106,1.339273]
[0.691662,-0.299538]
[1.214339,-2.679611]
[0.347349,0.523185]
[0.773032,0.644219]
[0.605524,-1.699320]
[0.543238,-1.805790]
[1.417911,-2.760100]
[1.817428,1.699835]
[1.445740,0.141394]
[0.764639,-0.744442]
[1.787560,-2.312776]
[2.148842,1.097036]
[1.287006,-1.618156]
[0.565328,2.581065]
[2.561857,2.476434]
[2.507750,-0.540010]
[1.892837,-3.066939]
[1.691844,1.538470]
[1.615739,-1.193192]
[2.475241,2.872697]
[1.229691,0.486553]
[1.148202,-1.414404]
[1.728490,-2.813325]
[2.854696,1.560306]
[0.679188,-0.334142]
[1.137376,-2.539972]
[0.844654,1.917659]
[0.754597,0.428444]
[0.547273,2.024443]
[0.990253,2.288331]
[0.994706,0.312256]
[0.077528,-1.120854]
[0.825865,-1.973769]
[1.049408,-0.182952]
[1.580329,2.083310]
[0.327628,-2.760691]
[1.363253,-1.629784]
[0.882409,-0.811875]
[0.539471,2.531421]
[0.672385,1.159060]
[0.864959,2.810642]
[2.050697,-0.423481]
[2.997652,-0.685601]
[1.201964,-3.031728]
[1.397286,1.130671]
[1.563759,2.149845]
[1.162385,-1.113619]
[1.597945,-1.743836]
[1.562489,1.435864]
[0.767367,0.408814]
[1.893320,-1.818173]
[1.650884,-1.899623]
[2.832751,1.668519]
[2.127249,-0.700123]
[1.178527,-2.635849]
[1.353477,1.374439]
[1.632830,-1.541601]
[1.501459,-2.110528]
[2.090941,2.634759]
[0.827657,1.562246]
[0.225747,-1.352207]
[0.880230,-2.927661]
[0.584766,3.037429]
[1.829180,-2.592818]
[1.517250,1.341552]
[0.614198,-1.403060]
[0.876947,-1.304633]
[1.640098,-2.760030]
[2.269476,2.658316]
[2.287026,0.490252]
[1.887188,-2.315702]
[0.844443,0.424604]
[0.292128,0.257857]
[1.396386,2.550582]
[0.592503,-0.927761]
[1.009203,-2.686474]
[1.140805,1.648558]
[1.673339,-1.989794]
[1.715382,2.170372]
[1.417683,-0.600345]
[0.506336,-2.563006]
[0.534783,-1.433039]
[1.899639,-2.786287]
[0.659383,0.375086]
[0.588471,-1.884004]
[0.823926,-3.063492]
[1.214589,1.294569]
[0.493235,0.225174]
[1.593356,-1.082017]
[0.467579,-1.054842]
[1.884618,2.263149]
[0.659188,-2.577337]
[2.505625,0.217657]
[2.866361,-2.880613]
[1.501801,0.429856]
[1.443902,-0.284134]
[2.431727,2.810838]
[2.849246,-1.587869]
[1.340150,0.844692]
[2.715220,1.484108]
[1.869744,-1.002570]
[1.640311,-1.250631]
[1.397139,-2.450412]
[1.572614,2.606644]
[1.194746,2.473478]
[0.453894,0.158890]
[1.368378,-0.368916]
[1.719713,-2.892450]
[0.327998,0.252943]
[0.752440,-3.035647]
[1.736128,-1.825491]
[1.614850,2.978006]
[1.744735,1.777733]
[2.517320,0.235690]
[1.625301,-1.979923]
[1.242784,1.837527]
[1.084807,-1.926289]
[0.297316,1.883886]
[0.622727,-2.368375]
[2.429411,-2.947086]
[1.428181,1.727473]
[1.601497,-0.925470]
[0.368302,-2.674613]
[0.134410,1.698040]
[2.148011,-1.172757]
[1.086135,-2.272794]
[1.079860,1.850935]
[0.507860,1.231658]
[2.142973,-1.895961]
[2.136026,1.832479]
[1.167417,-0.349445]
[0.802704,-1.261617]
[1.067827,2.434268]
[0.895315,-2.509843]
[0.446935,2.913708]
[2.300356,1.683859]
[1.155331,-1.124891]
[1.898886,-1.526679]
[1.010172,-2.256465]
[2.307493,1.451601]
[2.301636,-0.806167]
[2.340111,-2.509131]
[0.881458,-0.753019]
[1.056729,2.551512]
[1.378188,0.703831]
[0.687200,-1.904441]
[0.144149,0.739419]
[1.439046,-1.032876]
[0.688705,2.877321]
[0.613503,1.139281]
[1.659166,-2.698090]
[0.896243,1.387658]
[0.673941,0.708945]
[1.309084,-1.279035]
[0.911071,-1.905084]
[1.348645,1.899414]
[1.179007,-0.574053]
[1.267453,-2.389920]
[0.623340,1.399471]
[0.426156,0.260962]
[0.386696,-2.264707]
[0.716795,-1.159865]
[0.704532,3.123658]
[0.526610,-0.620218]
[1.510138,-0.877411]
[1.511600,2.746174]
[0.506514,1.690558]
[0.336464,0.114231]
[1.100777,2.565887]
[0.924661,1.121717]
[0.515511,0.668239]
[0.990751,-0.915647]
[1.266840,2.842398]
[0.890232,0.302688]
[2.075013,-2.444652]
[1.760009,1.605586]
[1.875311,-0.682507]
[1.764677,-2.552706]
[1.803990,1.823698]
[1.428585,-0.752173]
[1.873240,-3.008926]
[1.456607,1.425724]
[1.840754,-0.841957]
[1.359071,-2.945983]
[2.248392,2.572933]
[1.512497,0.649837]
[0.661890,-2.170604]
[1.060977,3.067234]
[0.640169,-0.941839]
[1.437078,2.852220]
[0.442953,0.518834]
[0.579605,-1.789576]
[0.735729,2.331387]
[0.248429,0.555925]
[0.560790,-1.761611]
[0.545357,0.897614]
[1.048085,-2.841407]
[1.475342,0.236481]
[2.144021,-2.790032]
[1.684188,2.014652]
[1.545925,-0.367553]
[1.423042,-1.691661]
[2.739908,2.559239]
[0.915432,-0.302253]
[0.579142,-2.405107]
[1.742739,-2.462661]
[2.006176,2.235767]
[2.747132,-0.321179]
[1.320909,-3.012639]
[0.514228,1.394035]
[0.878289,-0.446119]
[1.850174,-2.274393]
[2.193322,2.051037]
[1.746537,0.541385]
[0.911769,-1.501795]
[1.688642,-3.078400]
[1.795555,1.086754]
[1.278850,-1.611306]
[1.507916,-2.273358]
[2.085841,1.368909]
[1.242201,-0.791562]
[1.631186,3.133355]
[1.351148,0.448594]
[0.559949,-0.544630]
[0.887398,-0.425619]
[1.579372,-2.993642]
[1.462821,1.204886]
[1.228992,-0.502986]
[0.669186,3.053882]
[0.757861,2.238388]
[0.108191,-2.676782]
[1.251012,1.768675]
[0.575393,0.356217]
[0.337822,2.539753]
[1.189108,-1.056823]
[1.368598,-3.022405]
[0.145777,2.774246]
[1.143036,-1.751678]
[0.410665,-0.853973]
[1.349387,2.402354]
[0.806013,-0.669129]
[0.823225,-0.112767]
[2.148662,-2.650441]
[0.283523,2.950721]
[0.939002,1.828024]
[0.598222,-1.194232]
[0.627948,-0.227683]
[2.557527,2.421329]
[0.189136,-0.376134]
[1.282132,-0.621613]
[0.668763,2.553506]
[0.934562,-2.815593]
[1.839840,1.500938]
[0.534593,-0.974338]
[0.957371,-1.370258]
[0.780443,-2.084469]
[1.129625,2.144399]
[1.643816,-0.938823]
[1.020887,2.820176]
[0.401481,1.118027]
[1.149628,-2.588912]
[2.313295,0.895247]
[1.511289,-1.742411]
[1.119443,-2.803506]
[3.031593,2.427187]
[2.826110,0.108305]
[0.302677,1.990774]
[1.322217,-3.023272]
[1.154030,1.109900]
[2.023780,-2.404522]
[1.358620,2.172488]
[1.400285,0.274269]
[1.288633,-2.302302]
[0.482847,3.002558]
[1.433549,1.205915]
[2.183663,-1.880288]
[1.160765,2.212341]
[0.095831,1.053026]
[0.840012,-2.153092]
[1.396574,2.834706]
[0.437996,2.570452]
[0.893167,0.920929]
[0.610367,0.062746]
[0.539531,2.460793]
[0.975002,1.689237]
[0.248968,3.079809]
[1.662972,2.660867]
[1.335646,3.062757]
[1.971122,-0.227929]
[0.583650,-2.252952]
[0.765217,0.193974]
[0.920901,-2.938106]
[0.709741,-2.147662]
[2.198403,-0.341786]
[0.561827,-1.808854]
[0.396403,0.323749]
[2.322363,-3.062249]
[2.424478,0.015237]
[0.912201,-0.538194]
[2.413519,-1.201673]
[2.059266,1.770731]
[1.368995,2.673518]
[0.890704,1.469567]
[1.728575,-0.265182]
[2.139594,-1.089294]
[1.500710,2.860949]
[1.138362,1.159886]
[1.096925,-1.418604]
[0.142345,2.654791]
[0.415640,1.390007]
[0.804595,0.407975]
[1.344800,-2.313040]
[1.419450,1.913279]
[1.112276,-1.558513]
[0.701708,-1.808911]
[2.158319,-2.738921]
[2.043368,2.453014]
[1.142088,1.041187]
[1.309964,-0.792168]
[1.331399,-2.775632]
[1.933245,-1.702623]
[2.570572,2.587786]
[1.421273,0.700709]
[1.645563,-1.531455]
[0.992651,-2.993000]
[1.159304,1.374046]
[1.360737,-2.265006]
[0.587739,1.833899]
[1.002688,2.446036]
[1.701715,-1.278719]
[0.567681,-2.773756]
[1.191098,-2.105045]
[0.676466,-0.594846]
[0.957073,2.362579]
[0.790424,-0.008872]
[0.851674,-1.594425]
[0.545438,-2.041499]
[0.313576,-1.891646]
[0.574394,-0.010780]
[1.387603,-2.567658]
[2.108451,0.405629]
[1.036240,-2.133586]
[0.841910,1.434493]
[0.892737,0.285754]
[0.768794,2.992718]
[0.127118,-0.624105]
[2.051721,-1.080446]
[2.261614,2.633241]
[0.501968,-1.368141]
[1.114108,0.842233]
[1.632243,2.825276]
[1.447933,-2.184986]
[2.536447,-0.141509]
[2.459177,2.643933]
[1.673876,-1.431553]
[0.728253,-2.068353]
[3.516041,1.973747]
[1.570121,0.653632]
[0.961597,-0.333015]
[1.680989,-1.354401]
[2.310589,-2.761379]
[2.219394,1.242651]
[0.784813,-2.347763]
[0.773884,0.070794]
[2.599456,-1.898171]
[2.134276,2.320537]
[0.948763,1.116402]
[1.949357,-2.117764]
[0.315465,3.058075]
[0.883406,-2.792805]
[1.036737,2.110606]
[0.733847,-1.270273]
[1.360027,-0.846438]
[0.574507,2.878069]
[0.639909,1.153430]
[1.103968,2.973941]
[0.988013,-2.524145]
[0.473363,1.214064]
[1.539346,-1.872856]
[1.360845,1.646935]
[0.657155,1.869124]
[1.754712,-0.363541]
[4.407952,-2.102419]
[2.018840,1.380639]
[2.026917,0.321091]
[1.473134,-1.662702]
[1.585194,3.020117]
[1.235781,0.371536]
[1.450599,-0.885214]
[2.244506,-3.004800]
[0.379353,-1.088196]
[1.069997,-2.943197]
[1.256418,2.562502]
[1.114135,1.254526]
[0.615567,-1.335906]
[2.262896,-1.599450]
[1.376880,1.976187]
[1.531657,0.205797]
[2.213314,-2.930535]
[1.023315,0.848866]
[1.500828,-2.012296]
[0.942045,2.839946]
[1.375575,0.648575]
[1.689614,-1.425627]
[1.307841,-2.783620]
[0.387585,1.166421]
[0.968600,0.598583]
[1.618023,-3.021294]
[1.415832,2.373302]
[1.991720,-0.466907]
[1.189015,-2.440807]
[1.359475,2.029846]
[1.207643,0.231260]
[0.772611,-2.415915]
[1.660657,2.531058]
[1.172190,-0.062067]
[0.715682,-2.703188]
[0.395194,1.100243]
[0.625702,-1.446939]
[0.794328,0.875644]
[0.932649,-1.035019]
[0.453938,1.120366]
[0.600221,3.023375]
[1.135993,1.111300]
[1.004843,-2.985476]
[0.854578,2.636917]
[1.413865,2.193086]
[0.647430,1.134164]
[0.580701,-1.978186]
[1.420437,0.816022]
[1.445766,-1.777402]
[1.008285,3.039700]
[1.101738,1.685974]
[1.301535,-1.525246]
[0.837038,-3.037617]
[1.204130,1.091187]
[1.594390,-1.379187]
[2.497756,2.999148]
[1.686062,1.600872]
[2.090398,-0.494876]
[1.935503,-2.365891]
[1.159598,2.865975]
[1.028036,1.580167]
[1.290990,-0.606503]
[1.398499,3.140577]
[1.709422,0.723286]
[1.008216,-1.532163]
[1.254653,-2.165950]
[1.186580,2.582442]
[0.851690,2.213699]
[1.556750,-0.606836]
[0.388445,-1.723513]
[1.985004,2.029236]
[1.524615,-1.766645]
[1.028450,0.902863]
[0.793727,2.679594]
[1.353002,2.006757]
[1.406758,-1.481533]
[1.568306,-2.788264]
[1.659221,1.801116]
[2.427869,-0.095516]
[1.695539,-2.563151]
[0.573903,-2.646591]
[0.420002,1.162872]
[1.151142,-0.467559]
[1.662907,2.710536]
[1.978320,0.381508]
[2.078584,-1.195641]
[2.661629,-3.072355]
[1.120228,1.509864]
[0.464257,0.552620]
[0.565522,-2.034690]
[0.974440,-2.447583]
[0.534045,-0.616182]
[1.111506,-3.140160]
[1.270200,-0.104293]
[0.556976,-0.100876]
[0.818910,2.418752]
[0.285954,-2.307338]
[1.020726,0.754516]
[1.295671,-2.419465]
[0.625385,1.133477]
[0.168184,-2.777018]
[1.105581,2.763565]
[1.219352,-0.897915]
[0.514199,2.024107]
[0.496521,-2.413568]
[0.930908,2.277474]
[0.447302,0.722820]
[0.977048,3.059569]
[1.107857,0.071870]
[1.041253,-2.623672]
[2.112742,3.083531]
[1.401771,0.679095]
[1.273360,-2.237892]
[0.468587,1.022637]
[0.907346,2.382380]
[0.453349,0.707621]
[0.452529,2.291263]
[0.745431,-1.429050]
[1.878674,3.056409]
[1.224073,1.192504]
[1.372251,1.047502]
[1.134783,-2.205310]
[0.840349,2.851121]
[1.493616,1.314609]
[1.211340,-0.958637]
[1.623099,-2.826332]
[1.959444,0.985336]
[0.750558,-3.025178]
[1.172951,2.686335]
[1.250718,0.521111]
[1.240318,-1.050366]
[1.732855,2.900154]
[0.402540,-0.479591]
[0.751839,-1.554338]
[1.229471,1.031673]
[1.543635,-1.846067]
[1.250503,1.258495]
[0.825051,-0.788203]
[2.299009,-1.983210]
[2.211672,2.562198]
[1.966361,0.291844]
[1.227894,-1.987034]
[0.749221,2.444053]
[0.380850,-0.693804]
[0.839969,-1.862004]
[0.976689,-0.082105]
[2.754959,-1.820286]
[3.039041,2.111650]
[0.753617,-0.943926]
[0.805686,-0.470794]
[1.331031,-2.539362]
[1.241853,0.342298]
[0.393225,1.557555]
[0.164343,0.550766]
[1.109189,-1.953093]
[0.627289,2.058387]
[1.431374,0.822520]
[1.378320,0.120200]
[1.468809,2.296454]
[0.762165,-0.103877]
[1.555250,-2.680123]
[0.654356,1.785808]
[1.454768,-2.684806]
[0.592227,-1.160774]
[1.000364,0.254106]
[0.597117,3.077679]
[0.488475,-1.439061]
[0.723660,-1.245239]
[1.394386,0.130729]
[1.674110,-2.406427]
[0.507289,-2.119893]
[2.283105,0.589077]
[1.834616,-0.318710]
[1.393723,-1.717077]
[0.919203,1.263216]
[1.101326,0.803527]
[1.459685,-2.319570]
[0.502158,1.783048]
[1.538526,0.715500]
[0.958047,-0.209542]
[2.043854,-1.680595]
[1.165150,-2.220272]
[1.540808,2.209412]
[0.450912,0.517249]
[0.207767,1.405477]
[0.560273,3.102227]
[1.133643,-0.878441]
[0.438350,3.024450]
[0.885111,2.405165]
[0.586562,0.771951]
[0.580173,-1.759507]
[1.538170,2.717033]
[1.112760,-2.885515]
[1.108490,1.038861]
[0.837688,2.257358]
[1.209680,-1.305888]
[2.167998,3.000503]
[1.351425,1.687843]
[0.757618,1.547766]
[1.296244,-1.286490]
[0.264323,0.885067]
[1.442988,-3.039884]
[0.300136,2.004485]
[0.597523,1.228692]
[2.484853,-0.789598]
[1.137126,-2.656825]
[1.544478,0.039110]
[0.464714,2.838092]
[1.240366,2.104263]
[1.008092,0.991125]
[1.766173,-1.142450]
[0.948100,1.828429]
[1.927411,-2.796773]
[1.892159,1.618333]
[0.969427,-0.064961]
[0.413215,-2.751648]
[1.385054,2.474516]
[0.155788,2.962911]
[1.512181,-1.012277]
[1.592902,2.569565]
[0.757749,-2.791845]
[0.816719,0.101253]
[0.228753,-1.859206]
[0.937982,-2.108851]
[1.103700,-2.262279]
[1.656827,1.891354]
[1.935443,-1.745572]
[1.447406,-0.642043]
[1.640296,3.031133]
[0.227942,2.280646]
[1.401273,-0.680637]
[1.033897,2.706784]
[1.701035,2.037046]
[0.758947,-0.321165]
[0.850502,-1.306448]
[3.270131,-2.227921]
[2.547540,1.893866]
[1.559060,0.240602]
[1.698432,2.951238]
[1.440298,-1.124223]
[0.530619,2.640358]
[1.623711,1.237915]
[1.791345,-2.157636]
[0.326044,-2.620000]
[0.732205,-1.687327]
[1.637801,2.573439]
[0.498994,2.603900]
[1.591758,-0.589526]
[0.971947,2.123737]
[0.485798,0.004784]
[1.564710,-3.045112]
[0.592939,-1.251976]
[2.853530,2.374912]
[0.406482,-1.007157]
[0.763924,1.174393]
[0.782820,-2.334691]
[1.576558,1.543800]
[2.282363,-2.228498]
[1.264162,2.516453]
[1.368936,-0.763089]
[1.516936,2.572503]
[0.728878,1.915498]
[0.563325,-1.301609]
[1.834383,-0.540453]
[1.243791,-3.120220]
[1.135801,-0.521539]
[1.866557,-2.329784]
[1.547505,2.068705]
[0.940313,-0.506835]
[0.582830,2.950977]
[0.701398,-1.487623]
[0.318979,0.544776]
[0.784447,-0.796098]
[2.181989,2.666949]
[1.259173,1.471477]
[1.471217,-1.787960]
[0.086737,1.143902]
[0.549644,-1.075653]
[0.283192,1.652598]
[1.053870,-0.276392]
[1.563065,-1.516877]
[1.123451,2.568011]
[0.511141,2.006744]
[0.575594,2.739435]
[0.619697,-1.120470]
[0.423768,-2.002665]
[0.571178,1.029691]
[0.576615,-0.761186]
[0.216584,1.433683]
[0.992990,2.372803]
[0.841279,-0.116170]
[1.903728,-2.562457]
[1.384199,2.540144]
[1.322728,1.305214]
[0.258053,0.228273]
[1.006887,-1.383297]
[1.454365,1.985974]
[0.818628,1.661825]
[1.087436,1.281468]
[1.259599,-1.745837]
[1.456369,-1.618997]
[1.989084,-2.921009]
[2.022603,1.271588]
[2.002091,-0.595814]
[2.048329,3.066144]
[1.030889,0.188972]
[0.450555,2.346525]
[0.749727,-0.691421]
[0.949137,-2.028587]
[0.698319,2.508245]
[0.406366,0.474724]
[1.127639,-1.288104]
[1.231289,2.895665]
[0.568581,2.892692]
[0.570099,-1.000333]
[1.330199,-2.818476]
[0.537675,1.132885]
[0.794367,-1.352284]
[0.618641,1.481392]
[1.182319,-3.063353]
[1.905638,0.421518]
[0.964220,-1.384080]
[0.457791,-2.529541]
[1.198866,-2.719458]
[0.844242,1.994192]
[1.357926,-0.270134]
[0.914987,-1.835639]
[1.809371,1.272736]
[1.270366,-1.803900]
[1.070247,-2.106699]
[1.194416,0.998115]
[0.658220,-2.959993]
[1.522090,-1.967916]
[1.361939,2.701371]
[0.882841,0.977832]
[1.782169,-0.796666]
[1.488277,2.375940]
[0.998519,0.523601]
[2.131056,-1.803623]
[1.916283,2.814088]
[1.791065,1.496688]
[1.193302,-0.336263]
[0.356763,-1.139728]
[1.809973,2.885439]
[0.867977,0.206611]
